,timestep,signal,consumption
0,20000.0,50855.2355656421,48000.0
1,20001.0,51138.63953751118,54000.0
2,20002.0,50776.55272148059,60000.0
3,20003.0,50615.256597537336,54000.0
4,20004.0,52432.882106214405,54000.0
5,20005.0,54076.77093524724,48000.0
6,20006.0,55281.978207205415,48000.0
7,20007.0,56320.59313619818,60000.0
8,20008.0,55714.74298227255,60000.0
9,20009.0,55512.324839126755,54000.0
10,20010.0,55092.6810990587,60000.0
11,20011.0,55168.07263799661,54000.0
12,20012.0,54274.39191678365,54000.0
13,20013.0,53815.93177850428,54000.0
14,20014.0,54601.01975566993,60000.0
15,20015.0,54505.509651822016,54000.0
16,20016.0,53996.803930092276,54000.0
17,20017.0,55093.40927457249,48000.0
18,20018.0,53032.65760585432,48000.0
19,20019.0,49960.21054305724,54000.0
20,20020.0,47528.740972777574,36000.0
21,20021.0,44279.88527653303,48000.0
22,20022.0,42742.32278392696,48000.0
23,20023.0,42034.51224730227,54000.0
24,20024.0,41056.957928447766,54000.0
25,20025.0,42383.784732133034,54000.0
26,20026.0,41776.15505698729,60000.0
27,20027.0,42216.89575301206,54000.0
28,20028.0,45178.901570530405,54000.0
29,20029.0,47256.22689852703,48000.0
30,20030.0,48597.70664626417,42000.0
31,20031.0,52077.45342326663,42000.0
32,20032.0,52516.8164510572,42000.0
33,20033.0,51214.98533822233,48000.0
34,20034.0,53014.772164010035,54000.0
35,20035.0,55866.626397453896,54000.0
36,20036.0,55598.14212834719,54000.0
37,20037.0,52810.858029302006,54000.0
38,20038.0,51139.78577811519,60000.0
39,20039.0,48378.105693759746,54000.0
40,20040.0,44944.23765819084,54000.0
41,20041.0,43010.74513823007,48000.0
42,20042.0,44357.371968845786,42000.0
43,20043.0,45743.36207722678,42000.0
44,20044.0,44899.78776158206,36000.0
45,20045.0,44633.536255122075,42000.0
46,20046.0,47705.90250029548,48000.0
47,20047.0,48943.738450606834,54000.0
48,20048.0,50822.157191107326,54000.0
49,20049.0,50747.302295596535,48000.0
50,20050.0,50166.110934956785,60000.0
51,20051.0,49507.59259722316,54000.0
52,20052.0,50526.027498489304,54000.0
53,20053.0,52285.12020062618,48000.0
54,20054.0,53445.007790313495,42000.0
55,20055.0,53432.582411729105,48000.0
56,20056.0,53061.87021043276,42000.0
57,20057.0,53638.79160513705,42000.0
58,20058.0,49897.22211563061,48000.0
59,20059.0,48378.105693759746,54000.0
60,20060.0,49441.17263018925,54000.0
61,20061.0,47950.93446805686,54000.0
62,20062.0,47145.40813964943,60000.0
63,20063.0,45942.177754031174,54000.0
64,20064.0,47053.50091147291,54000.0
65,20065.0,46824.028418816524,48000.0
66,20066.0,45436.67840538715,42000.0
67,20067.0,44759.40222121983,48000.0
68,20068.0,42266.13651261088,42000.0
69,20069.0,41230.10892808854,42000.0
70,20070.0,39363.67044676047,42000.0
71,20071.0,37334.93721647356,48000.0
72,20072.0,39324.72783920969,54000.0
73,20073.0,43023.34729107364,54000.0
74,20074.0,44125.233925190885,54000.0
75,20075.0,45247.5449596036,54000.0
76,20076.0,47287.00633981212,54000.0
77,20077.0,48766.91998317863,48000.0
78,20078.0,48522.074683598024,42000.0
79,20079.0,48378.105693759746,54000.0
80,20080.0,49380.44136345471,48000.0
81,20081.0,48212.38386168252,48000.0
82,20082.0,45046.438264761775,48000.0
83,20083.0,43518.263398369825,48000.0
84,20084.0,44728.17034344309,54000.0
85,20085.0,45829.122816767594,48000.0
86,20086.0,46791.59738494834,60000.0
87,20087.0,50475.6161673058,54000.0
88,20088.0,52169.33776039819,54000.0
89,20089.0,55943.40346963535,48000.0
90,20090.0,60187.7222142783,42000.0
91,20091.0,58883.50220783292,48000.0
92,20092.0,55162.676614482,42000.0
93,20093.0,55580.676077313845,54000.0
94,20094.0,55356.44930546414,60000.0
95,20095.0,55062.89104489432,60000.0
96,20096.0,54063.61974958393,54000.0
97,20097.0,50087.08045634844,54000.0
98,20098.0,48576.41985162043,60000.0
99,20099.0,47575.6276224612,54000.0
