,timestep,signal,consumption
0,20000.0,8907.369662783774,6000.0
1,20001.0,8749.129557449847,6000.0
2,20002.0,8532.324516992347,12000.0
3,20003.0,8444.679365539416,6000.0
4,20004.0,8551.315360525075,6000.0
5,20005.0,8861.825812595047,6000.0
6,20006.0,9378.376610332703,12000.0
7,20007.0,10560.955308238134,12000.0
8,20008.0,10946.866614893845,12000.0
9,20009.0,10573.464889170307,12000.0
10,20010.0,10124.279372232162,12000.0
11,20011.0,10235.413839313662,12000.0
12,20012.0,10776.97022889037,12000.0
13,20013.0,11031.54993686219,12000.0
14,20014.0,10879.212942944767,12000.0
15,20015.0,10725.935909597269,12000.0
16,20016.0,10453.309095692544,12000.0
17,20017.0,10198.766961181063,12000.0
18,20018.0,9596.806517993668,12000.0
19,20019.0,9820.089934282263,12000.0
20,20020.0,10051.775067204117,12000.0
21,20021.0,10172.658915973232,12000.0
22,20022.0,10797.053699026314,12000.0
23,20023.0,10829.118305255142,12000.0
24,20024.0,10530.90126509635,12000.0
25,20025.0,10120.626500512133,12000.0
26,20026.0,9644.218850086208,6000.0
27,20027.0,9289.887519690723,6000.0
28,20028.0,9123.15786025539,6000.0
29,20029.0,8802.719072690918,6000.0
30,20030.0,8395.67007420045,6000.0
31,20031.0,7942.6159471548135,6000.0
32,20032.0,7039.6724949654,6000.0
33,20033.0,6768.006995583738,6000.0
34,20034.0,7726.90377951236,6000.0
35,20035.0,8721.924281712307,6000.0
36,20036.0,8830.665645714656,6000.0
37,20037.0,8744.146886715087,6000.0
38,20038.0,9213.641837241099,6000.0
39,20039.0,9784.019846803218,12000.0
40,20040.0,10539.381883079612,12000.0
41,20041.0,11496.852579946342,12000.0
42,20042.0,11020.209603257175,12000.0
43,20043.0,10530.571346585375,12000.0
44,20044.0,10116.259407437552,12000.0
45,20045.0,9575.190387894989,12000.0
46,20046.0,8861.93947256738,12000.0
47,20047.0,8675.500936557528,12000.0
48,20048.0,8663.719426908523,12000.0
49,20049.0,8704.216822756593,6000.0
50,20050.0,8890.047357144904,6000.0
51,20051.0,9179.12234476263,12000.0
52,20052.0,9241.137032848708,12000.0
53,20053.0,9251.492904832665,12000.0
54,20054.0,9409.548774554347,12000.0
55,20055.0,9468.575771523723,12000.0
56,20056.0,8997.607405205048,12000.0
57,20057.0,8657.577327270204,12000.0
58,20058.0,9076.334925784662,12000.0
59,20059.0,9784.019846803218,12000.0
60,20060.0,10483.819733081611,12000.0
61,20061.0,10877.842334224777,12000.0
62,20062.0,10686.819352498493,6000.0
63,20063.0,10510.328665513023,6000.0
64,20064.0,10271.925084761164,6000.0
65,20065.0,10171.73772770908,6000.0
66,20066.0,10533.983643826987,12000.0
67,20067.0,11171.755281843287,12000.0
68,20068.0,11349.637965075732,12000.0
69,20069.0,11420.365452075726,12000.0
70,20070.0,11300.490983377553,12000.0
71,20071.0,10705.222279306843,12000.0
72,20072.0,10283.110477644677,12000.0
73,20073.0,9921.517540933837,12000.0
74,20074.0,9857.124701748846,12000.0
75,20075.0,9852.872293203474,12000.0
76,20076.0,9790.572326296908,12000.0
77,20077.0,10097.350749359663,12000.0
78,20078.0,9952.464178615406,12000.0
79,20079.0,9784.019846803218,12000.0
80,20080.0,9734.693713668445,12000.0
81,20081.0,9703.457583122687,6000.0
82,20082.0,10186.440669836733,6000.0
83,20083.0,10974.385970681287,12000.0
84,20084.0,11297.545330453357,12000.0
85,20085.0,11796.031071681904,12000.0
86,20086.0,12153.827682663949,12000.0
87,20087.0,11655.10795623125,12000.0
88,20088.0,10994.556504085951,12000.0
89,20089.0,10798.174719625116,12000.0
90,20090.0,10238.329356851204,12000.0
91,20091.0,9444.575157026822,12000.0
92,20092.0,9641.616523967732,12000.0
93,20093.0,10291.759725027894,12000.0
94,20094.0,10554.908636784508,12000.0
95,20095.0,10551.708780610665,12000.0
96,20096.0,10980.898606663746,12000.0
97,20097.0,11060.116858406574,12000.0
98,20098.0,10684.56585504605,6000.0
99,20099.0,9412.60139832343,12000.0
100,20100.0,8681.228344041754,12000.0
101,20101.0,8490.329876661564,12000.0
102,20102.0,8660.275761916142,12000.0
103,20103.0,8816.064696129437,6000.0
104,20104.0,9414.301514773833,6000.0
105,20105.0,10318.874474484568,6000.0
106,20106.0,10876.987663629281,6000.0
107,20107.0,11012.54727421749,6000.0
108,20108.0,10983.463202340565,12000.0
109,20109.0,10614.540273650222,6000.0
110,20110.0,10287.69182275796,6000.0
111,20111.0,10272.071860712667,6000.0
112,20112.0,10125.826838309427,6000.0
113,20113.0,9857.822051190979,6000.0
114,20114.0,9553.009668332643,6000.0
115,20115.0,9231.184914736516,6000.0
116,20116.0,9225.487934949302,6000.0
117,20117.0,9625.215385739717,6000.0
118,20118.0,9509.30005727304,6000.0
119,20119.0,9412.60139832343,6000.0
120,20120.0,9454.066769577907,6000.0
121,20121.0,9380.358141524426,6000.0
122,20122.0,9538.401849408643,6000.0
123,20123.0,9679.044069925862,12000.0
124,20124.0,9491.001686318876,12000.0
125,20125.0,9007.90035354545,12000.0
126,20126.0,8665.833565297462,6000.0
127,20127.0,8376.292905418559,6000.0
128,20128.0,8127.859199122,6000.0
129,20129.0,7619.231246716001,6000.0
130,20130.0,7155.515371300593,6000.0
131,20131.0,6926.2533102739835,6000.0
132,20132.0,7009.440243260553,6000.0
133,20133.0,7382.345440384487,6000.0
134,20134.0,7418.851649657602,6000.0
135,20135.0,7603.267904554279,6000.0
136,20136.0,8441.696198021556,6000.0
137,20137.0,9128.745840774398,6000.0
138,20138.0,9441.006495144018,12000.0
139,20139.0,9412.60139832343,12000.0
140,20140.0,9311.1488758263,12000.0
141,20141.0,9364.691463738553,12000.0
142,20142.0,9670.10836215,12000.0
143,20143.0,9506.359118118551,12000.0
144,20144.0,8822.790802514679,12000.0
145,20145.0,8017.08956460471,12000.0
146,20146.0,7786.701865149975,12000.0
147,20147.0,7635.971341084624,12000.0
148,20148.0,7794.855415704882,6000.0
149,20149.0,7813.534946374038,6000.0
150,20150.0,7858.535294415953,6000.0
151,20151.0,8400.622869953007,12000.0
152,20152.0,8739.64175363148,12000.0
153,20153.0,8616.277007193054,6000.0
154,20154.0,8167.396799345472,12000.0
155,20155.0,7868.934978541964,12000.0
156,20156.0,8041.558848485132,12000.0
157,20157.0,8775.932620626892,12000.0
158,20158.0,9095.30916383003,12000.0
159,20159.0,9412.60139832343,12000.0
160,20160.0,9485.692824623684,12000.0
161,20161.0,9600.420476378562,12000.0
162,20162.0,10316.094145067378,12000.0
163,20163.0,10948.055446810353,12000.0
164,20164.0,10779.482897414207,12000.0
165,20165.0,10828.718767740746,12000.0
166,20166.0,11043.734669404503,12000.0
167,20167.0,10741.463851875855,12000.0
168,20168.0,10275.789202414824,12000.0
169,20169.0,9714.315082375855,12000.0
170,20170.0,9303.677726112686,12000.0
171,20171.0,8663.66523117988,12000.0
172,20172.0,8391.764120875188,12000.0
173,20173.0,8093.192739813048,12000.0
174,20174.0,8755.475869198395,6000.0
175,20175.0,8828.664468648454,6000.0
176,20176.0,8742.165472649396,6000.0
177,20177.0,9201.527587081531,6000.0
178,20178.0,9640.541157266205,6000.0
179,20179.0,9804.146967265375,6000.0
180,20180.0,10304.333906316982,12000.0
181,20181.0,11161.181905999916,6000.0
182,20182.0,11419.356403741122,6000.0
183,20183.0,12036.899122743835,12000.0
184,20184.0,12406.349699895083,12000.0
185,20185.0,12298.023061378777,12000.0
186,20186.0,12310.390319165857,12000.0
187,20187.0,12815.750536347477,12000.0
188,20188.0,12947.52511382754,12000.0
189,20189.0,12214.55874654469,12000.0
190,20190.0,11633.469745095686,12000.0
191,20191.0,11516.147893490339,12000.0
192,20192.0,11046.953250580897,12000.0
193,20193.0,10594.379783210017,12000.0
194,20194.0,10541.173261169752,12000.0
195,20195.0,10619.099527344142,12000.0
196,20196.0,10559.904430143852,12000.0
197,20197.0,10583.244729772563,12000.0
198,20198.0,10511.444645109848,12000.0
199,20199.0,9804.146967265375,12000.0
200,20200.0,9159.24973221652,12000.0
201,20201.0,9217.808418315622,12000.0
202,20202.0,9212.20006242912,12000.0
203,20203.0,9341.374175999756,6000.0
204,20204.0,9157.458475208592,6000.0
205,20205.0,9130.965855728658,6000.0
206,20206.0,9190.017772208572,6000.0
207,20207.0,9022.28134274682,6000.0
208,20208.0,9105.723539614502,6000.0
209,20209.0,8790.859040268222,6000.0
210,20210.0,8515.359341156834,6000.0
211,20211.0,8465.896468021203,6000.0
212,20212.0,8498.913200497142,6000.0
213,20213.0,8012.124476185019,6000.0
214,20214.0,8088.88250144133,6000.0
215,20215.0,7815.789742419216,6000.0
216,20216.0,7541.938038078197,6000.0
217,20217.0,8378.455199332147,6000.0
218,20218.0,9513.363476251568,12000.0
219,20219.0,9804.146967265375,12000.0
