,timestep,signal,consumption
0,20000.0,50408.75563831731,54000.0
1,20001.0,50928.78287994715,54000.0
2,20002.0,49510.63637537546,60000.0
3,20003.0,47526.57614263312,54000.0
4,20004.0,47369.362453321846,54000.0
5,20005.0,47799.986250745744,54000.0
6,20006.0,48621.59321070287,54000.0
7,20007.0,47072.806097107896,48000.0
8,20008.0,47762.45200002897,48000.0
9,20009.0,50469.315973466386,42000.0
10,20010.0,52284.499989753465,48000.0
11,20011.0,50546.46999034405,54000.0
12,20012.0,48477.22084762127,48000.0
13,20013.0,49508.24046836708,48000.0
14,20014.0,53666.01222953981,54000.0
15,20015.0,55467.4928755996,54000.0
16,20016.0,54340.26866853933,54000.0
17,20017.0,53837.46220817122,54000.0
18,20018.0,51966.52181631291,54000.0
19,20019.0,48689.10800484108,48000.0
20,20020.0,45570.719472402234,42000.0
21,20021.0,45914.76721016035,42000.0
22,20022.0,47104.775274469066,48000.0
23,20023.0,45818.347493003625,54000.0
24,20024.0,46101.47487105537,48000.0
25,20025.0,47594.4756823085,48000.0
26,20026.0,46667.213701954905,54000.0
27,20027.0,49147.74580049609,54000.0
28,20028.0,51868.298327699675,54000.0
29,20029.0,52841.81849008962,54000.0
30,20030.0,54627.59531724088,54000.0
31,20031.0,54643.85719960255,48000.0
32,20032.0,51044.192204185005,42000.0
33,20033.0,50578.67998193647,42000.0
34,20034.0,53621.52233627499,48000.0
35,20035.0,56828.56566627728,54000.0
36,20036.0,57472.804821811995,48000.0
37,20037.0,54436.22110458615,48000.0
38,20038.0,50045.33193944457,54000.0
39,20039.0,48276.059774856454,54000.0
40,20040.0,46319.06021533657,54000.0
41,20041.0,41989.19758147228,54000.0
42,20042.0,40841.981421115626,48000.0
43,20043.0,41955.82107719525,48000.0
44,20044.0,45442.213292714005,42000.0
45,20045.0,48144.9554367715,42000.0
46,20046.0,51147.4579669898,48000.0
47,20047.0,53524.527195689334,54000.0
48,20048.0,52005.16929265661,48000.0
49,20049.0,48549.2122383352,60000.0
50,20050.0,45126.098315458956,54000.0
51,20051.0,43018.246491110025,54000.0
52,20052.0,44436.99786187049,60000.0
53,20053.0,44190.18805110999,54000.0
54,20054.0,46536.12061891625,54000.0
55,20055.0,50220.385116267156,48000.0
56,20056.0,50829.35863333914,42000.0
57,20057.0,51076.41572041059,42000.0
58,20058.0,49683.74921123855,48000.0
59,20059.0,48276.059774856454,42000.0
60,20060.0,45364.731530140285,48000.0
61,20061.0,43583.14340380554,48000.0
62,20062.0,44090.36745187819,48000.0
63,20063.0,43562.33297813731,54000.0
64,20064.0,41712.24370907439,54000.0
65,20065.0,40902.52171503332,54000.0
66,20066.0,40441.65375235157,54000.0
67,20067.0,39837.42098564065,48000.0
68,20068.0,39889.651581677856,42000.0
69,20069.0,40122.57896262647,42000.0
70,20070.0,42421.64381582735,48000.0
71,20071.0,45015.333273602475,54000.0
72,20072.0,47144.997497099925,48000.0
73,20073.0,48731.94522574179,48000.0
74,20074.0,48338.225654822854,54000.0
75,20075.0,46447.288436487805,54000.0
76,20076.0,44454.69897191946,54000.0
77,20077.0,43723.76430116597,54000.0
78,20078.0,44028.40321813972,48000.0
79,20079.0,48276.059774856454,48000.0
80,20080.0,52603.375783190066,42000.0
81,20081.0,54810.94535996961,42000.0
82,20082.0,54271.821126581104,54000.0
83,20083.0,54453.27458182829,54000.0
84,20084.0,54197.25963443238,48000.0
85,20085.0,52576.87058768816,48000.0
86,20086.0,51565.48380048515,54000.0
87,20087.0,49163.063482448946,54000.0
88,20088.0,50339.77035383931,60000.0
89,20089.0,50127.99066972576,54000.0
90,20090.0,50264.744252209675,54000.0
91,20091.0,50046.29227348487,48000.0
92,20092.0,46920.167500266754,42000.0
93,20093.0,46012.803527687596,42000.0
94,20094.0,49025.56322177872,48000.0
95,20095.0,52939.62438383827,54000.0
96,20096.0,53603.71048569594,48000.0
97,20097.0,52547.77502973644,48000.0
98,20098.0,49637.418958866685,48000.0
99,20099.0,47798.09865733249,54000.0
100,20100.0,46420.729179783404,54000.0
101,20101.0,45156.452452094454,54000.0
102,20102.0,44620.320420747244,54000.0
103,20103.0,47090.840184520086,48000.0
104,20104.0,51131.295337479656,42000.0
105,20105.0,54186.376154176294,42000.0
106,20106.0,55076.890046031935,42000.0
107,20107.0,57333.686499272466,54000.0
108,20108.0,57930.863865434905,54000.0
109,20109.0,56616.59668246757,48000.0
110,20110.0,53855.196180945204,54000.0
111,20111.0,52314.85927490359,54000.0
112,20112.0,50503.78710774545,54000.0
113,20113.0,50174.59405924634,54000.0
114,20114.0,49858.67727611116,54000.0
115,20115.0,50338.4323816329,48000.0
116,20116.0,50951.874936834625,48000.0
117,20117.0,47596.93763165801,42000.0
118,20118.0,47477.76060326209,48000.0
119,20119.0,47798.09865733249,54000.0
120,20120.0,47483.31369178847,48000.0
121,20121.0,47181.92835831112,48000.0
122,20122.0,46550.91786098184,48000.0
123,20123.0,41803.55284671114,54000.0
124,20124.0,37906.23208316149,54000.0
125,20125.0,35982.48985373398,54000.0
126,20126.0,31733.795029485358,54000.0
127,20127.0,29856.69691759248,48000.0
128,20128.0,29598.31680401755,42000.0
129,20129.0,32198.51615076202,24000.0
130,20130.0,33836.5937440969,24000.0
131,20131.0,36435.75451119648,30000.0
132,20132.0,38477.83096433728,30000.0
133,20133.0,38011.88223927884,30000.0
134,20134.0,34639.146539425565,24000.0
135,20135.0,33298.38158514338,30000.0
136,20136.0,35915.01156142347,24000.0
137,20137.0,39483.84064413064,30000.0
138,20138.0,44135.478690909586,24000.0
139,20139.0,47798.09865733249,42000.0
140,20140.0,50921.18464895701,42000.0
141,20141.0,53347.8472748137,48000.0
142,20142.0,56790.852830068645,48000.0
143,20143.0,60990.60816468096,48000.0
144,20144.0,64055.37723416909,48000.0
145,20145.0,64971.777317550645,60000.0
146,20146.0,64820.34221848498,60000.0
147,20147.0,63414.99070498923,66000.0
148,20148.0,61959.72822319702,72000.0
149,20149.0,63017.9508586896,66000.0
150,20150.0,64344.63410795323,78000.0
151,20151.0,63049.756469803004,66000.0
152,20152.0,59884.277228062136,66000.0
153,20153.0,57415.08648781124,60000.0
154,20154.0,55629.90644729047,60000.0
155,20155.0,52683.06985694467,54000.0
156,20156.0,49988.21559271773,54000.0
157,20157.0,49684.871798933156,54000.0
158,20158.0,47724.54673792708,54000.0
159,20159.0,47798.09865733249,54000.0
160,20160.0,47159.6251824273,54000.0
161,20161.0,43282.44478725935,54000.0
162,20162.0,40212.14726658394,54000.0
163,20163.0,35498.20841562523,54000.0
164,20164.0,33381.832843071636,54000.0
165,20165.0,33619.78894669535,36000.0
166,20166.0,31950.38942874987,42000.0
167,20167.0,29436.038002761616,36000.0
168,20168.0,28679.941440303493,30000.0
169,20169.0,30677.595819835464,42000.0
170,20170.0,33386.0364537629,30000.0
171,20171.0,34431.25698841154,36000.0
172,20172.0,33718.52185813895,24000.0
173,20173.0,34418.386968654966,30000.0
174,20174.0,38205.55268301809,30000.0
175,20175.0,39451.33121818217,42000.0
176,20176.0,43261.413355392666,42000.0
177,20177.0,47927.42128538671,48000.0
178,20178.0,48272.183448080075,54000.0
179,20179.0,49317.31793736721,48000.0
180,20180.0,52507.59297037545,42000.0
181,20181.0,56438.91832512581,48000.0
182,20182.0,58896.94490081307,48000.0
183,20183.0,59750.94353908089,54000.0
184,20184.0,59777.595265629556,54000.0
185,20185.0,57518.306452571844,54000.0
186,20186.0,52514.958484398,54000.0
187,20187.0,51461.83774679248,48000.0
188,20188.0,50194.404886460856,60000.0
189,20189.0,47091.15588351924,48000.0
190,20190.0,44543.30543183859,54000.0
191,20191.0,41907.68182310739,48000.0
192,20192.0,37347.926893666314,54000.0
193,20193.0,35971.008651981116,54000.0
194,20194.0,37999.166579072706,42000.0
195,20195.0,39554.70867573458,48000.0
196,20196.0,40538.85557410942,48000.0
197,20197.0,44137.542666288,48000.0
198,20198.0,46088.591235402404,30000.0
199,20199.0,49317.31793736721,42000.0
200,20200.0,54071.42985651788,42000.0
201,20201.0,55916.24121882601,48000.0
202,20202.0,57137.71138711517,54000.0
