,timestep,signal,consumption
0,20000.0,49609.78975835609,54000.0
1,20001.0,49895.46644720915,48000.0
2,20002.0,50121.900823865355,42000.0
3,20003.0,52209.39871952383,48000.0
4,20004.0,53541.440998198545,54000.0
5,20005.0,53894.40826429229,54000.0
6,20006.0,52159.03525106207,60000.0
7,20007.0,48250.237347474256,54000.0
8,20008.0,46634.020082166506,48000.0
9,20009.0,44358.14181427403,48000.0
10,20010.0,43384.32352761788,54000.0
11,20011.0,42972.55345278936,54000.0
12,20012.0,42192.17717276084,54000.0
13,20013.0,44243.65867813917,48000.0
14,20014.0,45156.770267694774,36000.0
15,20015.0,45274.72760084471,36000.0
16,20016.0,47239.434448691856,48000.0
17,20017.0,50286.02691373674,54000.0
18,20018.0,49902.49505914681,54000.0
19,20019.0,48056.36017964892,60000.0
20,20020.0,46611.97047565231,48000.0
21,20021.0,45567.0650306179,54000.0
22,20022.0,42521.80582944946,54000.0
23,20023.0,44430.8684822275,48000.0
24,20024.0,46543.93977883088,48000.0
25,20025.0,48454.77416363327,54000.0
26,20026.0,48543.16439317071,42000.0
27,20027.0,47670.06806437401,42000.0
28,20028.0,46643.92683223115,54000.0
29,20029.0,49040.49002955023,54000.0
30,20030.0,51649.5066402267,54000.0
31,20031.0,52581.43548721685,54000.0
32,20032.0,50935.97795208282,48000.0
33,20033.0,50625.6091129649,54000.0
34,20034.0,49229.64766539994,60000.0
35,20035.0,46369.44614020784,48000.0
36,20036.0,47854.31585092697,48000.0
37,20037.0,50078.74779514368,48000.0
38,20038.0,48653.13452563518,42000.0
39,20039.0,48033.38394860651,36000.0
40,20040.0,48017.33413417944,42000.0
41,20041.0,46435.30655246708,54000.0
42,20042.0,47860.219634733825,48000.0
43,20043.0,47930.04528318303,54000.0
44,20044.0,47813.722122743486,48000.0
45,20045.0,49115.55683171273,54000.0
46,20046.0,49934.401501667075,48000.0
47,20047.0,50952.8729678745,48000.0
48,20048.0,54603.56966721005,48000.0
49,20049.0,56711.17208144733,54000.0
50,20050.0,57392.62475590494,54000.0
51,20051.0,60681.354611870585,48000.0
52,20052.0,63150.58830691395,60000.0
53,20053.0,63249.5468052147,54000.0
54,20054.0,62220.04004670182,60000.0
55,20055.0,60064.20586276187,54000.0
56,20056.0,57900.836128355135,54000.0
57,20057.0,56220.92448641576,54000.0
58,20058.0,52279.55895070524,54000.0
59,20059.0,48033.38394860651,48000.0
60,20060.0,44432.78325596932,48000.0
61,20061.0,42060.62799315865,42000.0
62,20062.0,41999.81499604453,36000.0
63,20063.0,40609.83980572342,36000.0
64,20064.0,38195.53837188237,36000.0
65,20065.0,36029.60270801263,48000.0
66,20066.0,34542.74787088341,36000.0
67,20067.0,36069.04327483253,30000.0
68,20068.0,35838.24802755639,24000.0
69,20069.0,34315.30258589806,30000.0
70,20070.0,33223.728946915966,24000.0
71,20071.0,31587.227769110697,24000.0
72,20072.0,31291.077007780386,30000.0
73,20073.0,34326.16385529289,24000.0
74,20074.0,39245.567751313814,24000.0
75,20075.0,43956.74162369444,30000.0
76,20076.0,47418.84409320431,54000.0
77,20077.0,49895.793353479996,54000.0
78,20078.0,48698.87064277022,54000.0
79,20079.0,48033.38394860651,48000.0
80,20080.0,46996.717738703395,54000.0
81,20081.0,46140.872455950775,54000.0
82,20082.0,45590.605642648516,48000.0
83,20083.0,47032.77417027888,48000.0
84,20084.0,50362.54607609006,54000.0
85,20085.0,54988.111103610616,42000.0
86,20086.0,58544.69891814329,54000.0
87,20087.0,60755.91964678056,54000.0
88,20088.0,62526.86187170054,60000.0
89,20089.0,63690.03370829679,60000.0
90,20090.0,63402.439817437444,60000.0
91,20091.0,63131.27198631689,54000.0
92,20092.0,64455.69623610711,66000.0
93,20093.0,65006.08938824364,78000.0
94,20094.0,64445.269149743486,72000.0
95,20095.0,63532.80191794336,72000.0
96,20096.0,59511.33736908687,54000.0
97,20097.0,53280.36137722336,60000.0
98,20098.0,50427.832355632796,54000.0
99,20099.0,47883.80989013345,54000.0
100,20100.0,45571.85517771769,54000.0
101,20101.0,44899.3754387603,54000.0
102,20102.0,44346.320045943976,48000.0
