,timestep,signal,consumption
0,20000.0,49776.80061747594,54000.0
1,20001.0,50287.12364526814,54000.0
2,20002.0,54985.03515293659,54000.0
3,20003.0,55594.714403866994,48000.0
4,20004.0,55077.35898618635,48000.0
5,20005.0,54672.55216333955,48000.0
6,20006.0,51506.90509619585,42000.0
7,20007.0,49841.01320888009,42000.0
8,20008.0,51816.99507874309,48000.0
9,20009.0,53612.017003855166,54000.0
10,20010.0,54630.05850768296,54000.0
11,20011.0,56903.28208815799,60000.0
12,20012.0,58566.46977550608,54000.0
13,20013.0,57607.22587487202,60000.0
14,20014.0,55037.623720697826,54000.0
15,20015.0,52815.483246754615,48000.0
16,20016.0,52718.43868445739,48000.0
17,20017.0,52847.587359390745,48000.0
18,20018.0,52707.07193437189,42000.0
19,20019.0,48516.29048224481,36000.0
20,20020.0,43486.868064363705,48000.0
21,20021.0,41743.24472574635,48000.0
22,20022.0,43860.40800589023,48000.0
23,20023.0,45583.30081028826,42000.0
24,20024.0,49345.349281456794,54000.0
25,20025.0,53550.215265659965,54000.0
26,20026.0,55224.09375134478,54000.0
27,20027.0,55591.77340887844,54000.0
28,20028.0,53179.531249470856,48000.0
29,20029.0,51674.475606564665,48000.0
30,20030.0,50816.682938627,42000.0
31,20031.0,48611.222707196495,42000.0
32,20032.0,45983.59130571027,48000.0
33,20033.0,44107.34590810913,42000.0
34,20034.0,42305.97763162345,42000.0
35,20035.0,40867.789310523585,42000.0
36,20036.0,41411.30783540194,54000.0
37,20037.0,43834.89956175084,48000.0
38,20038.0,45705.45221390366,54000.0
39,20039.0,48178.64210797962,48000.0
40,20040.0,51443.85160965893,48000.0
41,20041.0,52419.89165773224,48000.0
42,20042.0,52068.675648954566,48000.0
43,20043.0,52465.0994526111,60000.0
44,20044.0,51349.82629888618,60000.0
45,20045.0,49052.048684352296,66000.0
46,20046.0,49573.89771646204,54000.0
47,20047.0,52065.192312085215,54000.0
48,20048.0,55435.15486727986,54000.0
49,20049.0,55970.31656515642,54000.0
50,20050.0,56828.07424911013,54000.0
51,20051.0,57912.53865119,48000.0
52,20052.0,58880.11692069961,48000.0
53,20053.0,58738.62589406557,48000.0
54,20054.0,60357.90104194496,42000.0
