,timestep,signal,consumption
0,20000.0,1049623.5517723213,936000.0
1,20001.0,1088314.127373596,1008000.0
2,20002.0,1169258.542465495,1020000.0
3,20003.0,1212726.143475131,1032000.0
4,20004.0,1246927.579393358,1098000.0
5,20005.0,1276323.3993305636,1104000.0
6,20006.0,1286916.0496239332,1188000.0
7,20007.0,1249920.1359889905,1224000.0
8,20008.0,1216904.574688443,1224000.0
9,20009.0,1132332.1596583652,1188000.0
10,20010.0,1072517.3011452681,1098000.0
11,20011.0,1097822.8346213154,1056000.0
12,20012.0,1094513.5286809865,1032000.0
13,20013.0,1102169.5964026698,1080000.0
14,20014.0,1085000.6229267558,1050000.0
15,20015.0,1035791.3198524986,972000.0
16,20016.0,1000495.5146618017,960000.0
17,20017.0,972109.7603352331,948000.0
18,20018.0,984441.8515525952,978000.0
19,20019.0,989612.1155737377,978000.0
20,20020.0,994051.7914190509,972000.0
21,20021.0,985860.555422823,948000.0
22,20022.0,938278.7196513136,894000.0
23,20023.0,905098.8523093666,846000.0
24,20024.0,898723.3393345604,822000.0
25,20025.0,926866.5858834714,894000.0
26,20026.0,980010.966870395,894000.0
27,20027.0,1015505.65682566,900000.0
28,20028.0,1021756.3374556766,978000.0
29,20029.0,987499.609881907,966000.0
30,20030.0,970178.2816864727,1044000.0
31,20031.0,966743.4402801549,1050000.0
32,20032.0,982932.4993429348,1038000.0
33,20033.0,1024956.5368383874,1002000.0
34,20034.0,1008063.9577394109,942000.0
35,20035.0,950556.8982350401,948000.0
36,20036.0,960619.8475716108,966000.0
37,20037.0,1000728.7539854404,966000.0
38,20038.0,1008080.8661501728,936000.0
39,20039.0,983693.8309723989,954000.0
40,20040.0,983604.7627484681,996000.0
41,20041.0,989164.9186352716,990000.0
42,20042.0,959821.713725972,1032000.0
43,20043.0,946379.2803024576,1044000.0
44,20044.0,886488.9930604119,1050000.0
45,20045.0,836739.5457923044,1002000.0
46,20046.0,897124.7192348643,906000.0
47,20047.0,998646.22085034,930000.0
48,20048.0,1055556.553683596,960000.0
49,20049.0,1099987.4843727713,984000.0
50,20050.0,1159989.7471697973,1026000.0
51,20051.0,1166022.6983144209,1056000.0
52,20052.0,1172753.5067639388,1110000.0
53,20053.0,1229766.5145030527,1116000.0
54,20054.0,1312410.2377191915,1182000.0
55,20055.0,1312303.1052453618,1176000.0
