,timestep,signal,consumption
0,20000.0,49915.25559138438,60000.0
1,20001.0,48689.94444551861,48000.0
2,20002.0,47733.59073184795,54000.0
3,20003.0,48265.79755273535,48000.0
4,20004.0,49956.51695498357,48000.0
5,20005.0,51280.43902733705,48000.0
6,20006.0,53501.2021193033,48000.0
7,20007.0,57509.19659099611,54000.0
8,20008.0,59129.76567272661,54000.0
9,20009.0,57637.41674900848,48000.0
10,20010.0,57791.35219672606,48000.0
11,20011.0,57838.52593111,54000.0
12,20012.0,54844.23009687719,54000.0
13,20013.0,55088.444906919656,48000.0
14,20014.0,55270.8672814321,48000.0
15,20015.0,55522.104885293564,48000.0
16,20016.0,56895.140177052774,48000.0
17,20017.0,54553.71899605397,48000.0
18,20018.0,52479.30560311217,48000.0
19,20019.0,48418.28981016793,54000.0
20,20020.0,42423.23289194741,54000.0
21,20021.0,41253.669639735504,48000.0
22,20022.0,41485.76542100112,42000.0
23,20023.0,41627.482182601605,54000.0
24,20024.0,42398.984821867074,54000.0
25,20025.0,44784.86247559165,48000.0
26,20026.0,45417.002271646685,48000.0
27,20027.0,42644.245774638584,48000.0
28,20028.0,39789.14773198869,48000.0
29,20029.0,38806.17407792925,48000.0
30,20030.0,38369.86974294351,48000.0
31,20031.0,37533.410045311415,54000.0
32,20032.0,38920.15540842795,54000.0
33,20033.0,38516.047013040115,48000.0
34,20034.0,39236.76622665206,48000.0
35,20035.0,40275.48625474939,54000.0
36,20036.0,42214.138063622995,54000.0
37,20037.0,44707.668793562894,48000.0
38,20038.0,47416.4098185097,42000.0
39,20039.0,47875.985745071004,48000.0
40,20040.0,45987.625135598115,48000.0
41,20041.0,45460.5465636144,48000.0
42,20042.0,48442.71568987918,54000.0
43,20043.0,50094.83696717502,54000.0
44,20044.0,52556.8294971482,54000.0
45,20045.0,54624.45658790154,48000.0
46,20046.0,53254.54431638762,48000.0
47,20047.0,50220.53171849186,54000.0
48,20048.0,49194.06750289459,60000.0
49,20049.0,50977.04817653402,42000.0
50,20050.0,51789.65941663055,48000.0
51,20051.0,52971.348064014805,48000.0
52,20052.0,53594.60453924071,48000.0
53,20053.0,52254.579895975985,48000.0
54,20054.0,48959.566190107245,48000.0
55,20055.0,46679.796091074684,54000.0
56,20056.0,46991.37962933762,54000.0
57,20057.0,49142.28200999351,48000.0
58,20058.0,47869.862410944785,48000.0
59,20059.0,47875.985745071004,60000.0
60,20060.0,49171.28893068685,54000.0
61,20061.0,47931.45023534219,48000.0
62,20062.0,45661.02806069785,48000.0
63,20063.0,40842.66543543915,48000.0
64,20064.0,38407.647793838485,48000.0
65,20065.0,34730.67818622606,48000.0
66,20066.0,29783.75396037528,42000.0
67,20067.0,31805.75321052941,36000.0
68,20068.0,34188.02374330154,30000.0
69,20069.0,35682.9060684842,30000.0
70,20070.0,38315.28466928259,30000.0
71,20071.0,40959.26240322112,42000.0
72,20072.0,41899.126741656204,42000.0
73,20073.0,44791.354386383086,48000.0
74,20074.0,48221.14501061347,48000.0
75,20075.0,50363.35463352997,48000.0
76,20076.0,50246.89453079093,54000.0
77,20077.0,47412.376525069085,66000.0
78,20078.0,45800.43312079667,60000.0
79,20079.0,47875.985745071004,48000.0
80,20080.0,49936.04601146667,42000.0
81,20081.0,51134.20243864258,48000.0
82,20082.0,52233.014134008365,60000.0
83,20083.0,50565.08286298638,54000.0
84,20084.0,51090.15512468795,54000.0
85,20085.0,52270.95632292127,48000.0
86,20086.0,51827.09025537272,48000.0
87,20087.0,53168.065234226124,48000.0
88,20088.0,56009.138651745576,54000.0
89,20089.0,57235.04045635617,66000.0
90,20090.0,56651.73830283381,72000.0
91,20091.0,55449.87605310159,66000.0
92,20092.0,53739.87005114032,54000.0
93,20093.0,49935.17061140005,48000.0
94,20094.0,47133.15386090793,48000.0
95,20095.0,47212.64602682188,48000.0
96,20096.0,47676.55697527068,48000.0
97,20097.0,46944.974659367836,48000.0
98,20098.0,46425.99255904891,54000.0
99,20099.0,47410.901784019334,54000.0
100,20100.0,49433.44861568238,42000.0
101,20101.0,49838.58521308778,48000.0
102,20102.0,49329.1407538637,42000.0
103,20103.0,51352.504190575906,54000.0
104,20104.0,54853.504464957434,54000.0
105,20105.0,57757.67946038544,54000.0
106,20106.0,58513.11778338797,54000.0
107,20107.0,56120.007384163255,54000.0
108,20108.0,54510.254230833016,54000.0
109,20109.0,54186.87040002255,48000.0
110,20110.0,52336.69478747798,60000.0
111,20111.0,49801.48047477981,48000.0
112,20112.0,48940.12391665447,54000.0
113,20113.0,49597.6380172117,48000.0
114,20114.0,49512.228276829694,42000.0
115,20115.0,49010.487915145226,54000.0
116,20116.0,48186.790827944074,54000.0
117,20117.0,48077.112359095816,48000.0
118,20118.0,47664.491348146985,48000.0
119,20119.0,47410.901784019334,54000.0
120,20120.0,48006.0879281811,54000.0
121,20121.0,47747.97740942114,48000.0
122,20122.0,46201.19625690441,48000.0
123,20123.0,45599.335439277565,48000.0
124,20124.0,42981.81704502084,48000.0
125,20125.0,40977.25575202763,48000.0
126,20126.0,38770.48954254932,42000.0
127,20127.0,37230.95505643319,48000.0
128,20128.0,35702.06392027122,36000.0
129,20129.0,34797.382513377976,36000.0
130,20130.0,34507.54955350073,42000.0
131,20131.0,33567.88494920742,36000.0
132,20132.0,32646.14596988141,24000.0
133,20133.0,35022.385159550824,24000.0
134,20134.0,38500.31037043846,30000.0
135,20135.0,41048.603067018994,24000.0
136,20136.0,46332.185377139365,36000.0
137,20137.0,49054.26213680996,42000.0
138,20138.0,48675.88666401169,42000.0
139,20139.0,47410.901784019334,42000.0
140,20140.0,45567.384898905664,30000.0
141,20141.0,45105.89559397978,42000.0
142,20142.0,46981.78422441522,54000.0
143,20143.0,47933.24925484774,54000.0
144,20144.0,49452.37222713623,48000.0
145,20145.0,51224.19793851769,48000.0
146,20146.0,50327.63940456328,42000.0
147,20147.0,49288.00618303563,36000.0
148,20148.0,49248.15595040075,48000.0
149,20149.0,50864.188496221264,48000.0
150,20150.0,52940.828095450204,54000.0
151,20151.0,55735.46662059395,54000.0
152,20152.0,56073.078650701165,48000.0
153,20153.0,56599.43160722881,48000.0
154,20154.0,54003.684034985796,54000.0
155,20155.0,49795.450613623325,54000.0
156,20156.0,46640.61968362398,48000.0
157,20157.0,46827.07415959188,48000.0
158,20158.0,46819.960160343326,48000.0
159,20159.0,47410.901784019334,48000.0
160,20160.0,49033.40977649134,48000.0
161,20161.0,47886.060664696786,48000.0
162,20162.0,46100.401268535825,54000.0
163,20163.0,42360.110727331376,54000.0
164,20164.0,42653.977628233944,48000.0
165,20165.0,44885.34060969838,48000.0
166,20166.0,47617.2422723895,48000.0
167,20167.0,52817.568597990205,48000.0
168,20168.0,56645.441180557566,48000.0
169,20169.0,56928.26868199425,48000.0
170,20170.0,57204.24369990537,48000.0
171,20171.0,59783.758344531554,48000.0
172,20172.0,61168.96820346827,48000.0
173,20173.0,60371.16974780384,48000.0
174,20174.0,60777.410370331796,60000.0
175,20175.0,57226.84326797696,54000.0
176,20176.0,52587.95965181464,54000.0
177,20177.0,50823.21054673682,54000.0
178,20178.0,48976.80530521621,54000.0
179,20179.0,48885.96287415026,54000.0
180,20180.0,49439.22001224609,48000.0
181,20181.0,49148.93373553344,48000.0
182,20182.0,50478.98194412609,48000.0
183,20183.0,48708.15667883342,48000.0
184,20184.0,46988.42362015105,42000.0
185,20185.0,45477.929967267366,48000.0
186,20186.0,43403.86576345086,54000.0
187,20187.0,42894.38121105682,54000.0
188,20188.0,43440.31169439325,48000.0
189,20189.0,42335.87937918361,54000.0
190,20190.0,40145.86333574257,54000.0
191,20191.0,36729.44396881811,54000.0
192,20192.0,36774.58622702014,48000.0
193,20193.0,36713.88279613864,42000.0
194,20194.0,38291.96826692901,48000.0
195,20195.0,41425.796937127816,48000.0
196,20196.0,45070.48488282181,48000.0
197,20197.0,48811.02915621779,48000.0
198,20198.0,49299.729082854676,54000.0
