,timestep,signal,consumption
0,20000.0,48152.10885650438,54000.0
1,20001.0,46394.24832486751,54000.0
2,20002.0,42848.978575898116,54000.0
3,20003.0,41453.26514440627,48000.0
4,20004.0,39454.11872815559,48000.0
5,20005.0,38417.775949509436,48000.0
6,20006.0,38431.86814572945,48000.0
7,20007.0,37616.25056799541,48000.0
8,20008.0,40501.15858035181,48000.0
9,20009.0,43158.15112312427,48000.0
10,20010.0,45403.69156317685,48000.0
11,20011.0,47260.56074213771,54000.0
12,20012.0,49532.69829491167,54000.0
13,20013.0,50204.064015147786,54000.0
14,20014.0,52658.64386501124,54000.0
15,20015.0,54558.02234022365,48000.0
16,20016.0,52402.947497656896,48000.0
17,20017.0,47766.03458607882,48000.0
18,20018.0,45418.740821064894,48000.0
19,20019.0,48370.22355037672,48000.0
20,20020.0,51304.33013033939,48000.0
21,20021.0,51368.08130725978,48000.0
22,20022.0,50736.229465690114,48000.0
23,20023.0,47986.82458372481,54000.0
24,20024.0,47491.79563665255,54000.0
25,20025.0,48452.4429835691,54000.0
26,20026.0,47339.72564779282,54000.0
27,20027.0,46336.827018261654,48000.0
28,20028.0,49591.24873907493,48000.0
29,20029.0,52835.828358497354,54000.0
30,20030.0,55194.81575472166,48000.0
31,20031.0,57377.74992681559,48000.0
32,20032.0,58068.73316483035,48000.0
33,20033.0,55936.68516935193,48000.0
34,20034.0,53053.408340355156,48000.0
35,20035.0,49294.78946033481,54000.0
36,20036.0,49177.422088444626,54000.0
37,20037.0,50488.47664143324,54000.0
38,20038.0,51541.52007850979,54000.0
39,20039.0,47920.32184013184,42000.0
40,20040.0,45753.35083060869,48000.0
41,20041.0,46116.53816644724,48000.0
42,20042.0,45919.8528601151,48000.0
43,20043.0,46182.447553559534,48000.0
44,20044.0,48865.831778926615,48000.0
45,20045.0,50986.95248867766,48000.0
46,20046.0,50963.45296038866,42000.0
47,20047.0,52528.39149652736,54000.0
48,20048.0,53232.32766981688,54000.0
49,20049.0,52238.48564496196,54000.0
50,20050.0,50310.728214694944,54000.0
51,20051.0,51932.002550301564,48000.0
52,20052.0,52889.00038185085,48000.0
53,20053.0,51372.09577940858,48000.0
54,20054.0,48844.520568202366,48000.0
55,20055.0,46739.64452084292,48000.0
56,20056.0,46169.72735567865,54000.0
57,20057.0,48887.83758138296,48000.0
58,20058.0,49419.20723069864,48000.0
59,20059.0,47920.32184013184,54000.0
60,20060.0,47551.5295507219,54000.0
61,20061.0,48229.757582450045,54000.0
62,20062.0,45306.20846309838,54000.0
63,20063.0,44247.92555528489,48000.0
64,20064.0,39855.57064520159,48000.0
65,20065.0,34355.07008501233,48000.0
66,20066.0,31406.983393229468,48000.0
67,20067.0,31208.052642328938,42000.0
68,20068.0,31955.66535984956,36000.0
69,20069.0,33007.0091326749,42000.0
70,20070.0,33889.87820621972,30000.0
71,20071.0,34712.423889026526,36000.0
72,20072.0,37399.04310322291,36000.0
73,20073.0,41376.72038860046,48000.0
74,20074.0,44395.988896438415,54000.0
75,20075.0,46706.654557291964,48000.0
76,20076.0,51124.61255123121,48000.0
77,20077.0,52342.79928809824,54000.0
78,20078.0,49028.04231908478,60000.0
79,20079.0,47920.32184013184,54000.0
80,20080.0,46894.241485294995,60000.0
81,20081.0,44597.687580257094,54000.0
82,20082.0,46570.62428574213,48000.0
83,20083.0,48247.44777460072,42000.0
84,20084.0,51374.612760168326,42000.0
85,20085.0,56012.920603641884,54000.0
86,20086.0,58347.54792162524,54000.0
87,20087.0,56744.77945539511,48000.0
88,20088.0,54835.248487859884,48000.0
89,20089.0,53747.85913077824,48000.0
90,20090.0,52116.84003887045,54000.0
91,20091.0,48833.4657409822,60000.0
92,20092.0,48631.707264733675,54000.0
93,20093.0,50960.432641915715,54000.0
94,20094.0,52779.76392134355,48000.0
95,20095.0,54655.69136625792,54000.0
96,20096.0,55248.57342188889,54000.0
97,20097.0,53146.45096399888,54000.0
98,20098.0,50132.25607920739,54000.0
99,20099.0,47623.23541917674,48000.0
100,20100.0,44485.52314737056,48000.0
101,20101.0,41155.64540802219,48000.0
102,20102.0,42601.86117986802,54000.0
103,20103.0,44945.032077489464,54000.0
104,20104.0,46998.16626419702,54000.0
105,20105.0,49420.76614023592,48000.0
106,20106.0,52016.75938180415,42000.0
