,timestep,signal,consumption
0,20000.0,50456.156817089104,48000.0
1,20001.0,49218.63610654663,54000.0
2,20002.0,48672.47338526611,54000.0
3,20003.0,47928.30586024253,54000.0
4,20004.0,44663.094178696105,54000.0
5,20005.0,40857.56486658281,48000.0
6,20006.0,40919.96722318571,48000.0
7,20007.0,43067.21531172457,48000.0
8,20008.0,48988.22345132825,48000.0
9,20009.0,51313.43163334522,48000.0
10,20010.0,54249.55343308741,48000.0
11,20011.0,56360.288296097555,54000.0
12,20012.0,54463.46278096622,48000.0
13,20013.0,54040.35943482943,54000.0
14,20014.0,54260.84650453204,54000.0
15,20015.0,53404.50514301995,54000.0
16,20016.0,52606.55594634885,54000.0
17,20017.0,49753.91642365976,48000.0
18,20018.0,49250.62228734293,48000.0
19,20019.0,49080.9413409206,48000.0
20,20020.0,48534.58500839047,48000.0
21,20021.0,49112.42154645848,42000.0
22,20022.0,49154.83836534145,48000.0
23,20023.0,46950.659653591225,48000.0
24,20024.0,44471.33716549459,48000.0
25,20025.0,44455.02118545665,54000.0
26,20026.0,43431.03550813039,54000.0
27,20027.0,42828.2314843224,54000.0
28,20028.0,45542.48866278389,54000.0
29,20029.0,49214.20704949381,48000.0
30,20030.0,52526.57054494576,48000.0
31,20031.0,58007.253677513676,48000.0
32,20032.0,60448.01586285388,48000.0
33,20033.0,60149.676460186645,48000.0
34,20034.0,58491.52154246442,48000.0
35,20035.0,55791.083851185125,48000.0
36,20036.0,51981.29046014349,48000.0
37,20037.0,50452.724288974365,54000.0
38,20038.0,49491.32574607577,54000.0
39,20039.0,48553.555088484405,54000.0
40,20040.0,47847.51074959097,54000.0
41,20041.0,44477.72660841264,48000.0
42,20042.0,40899.31060496969,48000.0
43,20043.0,39060.21969901465,48000.0
44,20044.0,39177.820935096366,48000.0
45,20045.0,39712.25274413901,48000.0
46,20046.0,39826.47552787578,42000.0
47,20047.0,36451.202430541045,48000.0
48,20048.0,32547.39530762619,48000.0
49,20049.0,32397.0366480129,54000.0
50,20050.0,32309.82298831772,42000.0
51,20051.0,31315.403729424226,42000.0
52,20052.0,34446.894507556484,30000.0
53,20053.0,35326.282160026545,42000.0
54,20054.0,36730.14982950006,48000.0
55,20055.0,37803.057148997184,48000.0
56,20056.0,40515.45228708619,48000.0
57,20057.0,45813.48615367431,48000.0
58,20058.0,47023.716462858225,48000.0
59,20059.0,48553.555088484405,48000.0
60,20060.0,51175.26773563545,60000.0
61,20061.0,51120.011084428595,60000.0
62,20062.0,51307.481600406565,60000.0
63,20063.0,52108.37803071969,60000.0
64,20064.0,55330.11813663683,54000.0
65,20065.0,56622.19977751601,48000.0
66,20066.0,56777.89555015076,54000.0
67,20067.0,58857.56950958903,48000.0
68,20068.0,58083.36002116526,48000.0
69,20069.0,58848.454009409455,48000.0
70,20070.0,59289.9145449432,48000.0
71,20071.0,58371.765370070134,54000.0
72,20072.0,60534.591302111745,66000.0
73,20073.0,58972.739035758,54000.0
74,20074.0,56392.04738186878,54000.0
75,20075.0,54506.98468310754,54000.0
76,20076.0,52148.12035641118,54000.0
77,20077.0,52309.80385102594,48000.0
78,20078.0,51658.41193393326,48000.0
79,20079.0,48553.555088484405,48000.0
80,20080.0,44596.783604017306,48000.0
81,20081.0,42083.94840528064,48000.0
82,20082.0,41761.85586405758,48000.0
83,20083.0,43415.6011223432,48000.0
84,20084.0,43627.15019671952,48000.0
85,20085.0,45678.632467196774,54000.0
86,20086.0,47745.15423967451,54000.0
87,20087.0,47515.99017696841,54000.0
88,20088.0,47078.301619227124,54000.0
89,20089.0,49246.39754733053,48000.0
90,20090.0,51805.585924462895,48000.0
91,20091.0,51004.22756637827,48000.0
92,20092.0,49188.478269859166,48000.0
93,20093.0,47218.89152683917,48000.0
94,20094.0,49429.818790092155,48000.0
95,20095.0,50417.19151631757,48000.0
96,20096.0,49174.22521573508,48000.0
97,20097.0,48433.055752722204,54000.0
98,20098.0,48728.24886403134,54000.0
99,20099.0,47807.157505025665,54000.0
100,20100.0,48841.941127277976,54000.0
101,20101.0,51675.07400418263,48000.0
102,20102.0,52233.02918958756,48000.0
103,20103.0,51935.35393930109,48000.0
104,20104.0,52159.19446477789,48000.0
105,20105.0,50056.34105621512,48000.0
106,20106.0,47593.53006337338,48000.0
107,20107.0,45562.82000208058,48000.0
108,20108.0,44290.858442988305,48000.0
109,20109.0,41391.40334908171,54000.0
110,20110.0,39354.38680703741,54000.0
111,20111.0,37673.16450296722,48000.0
112,20112.0,35176.1762617273,48000.0
113,20113.0,33338.34585646799,48000.0
114,20114.0,34229.21176517779,48000.0
115,20115.0,35742.43837003377,42000.0
116,20116.0,37167.074121492435,42000.0
117,20117.0,40584.87493029449,48000.0
118,20118.0,44590.264024881806,48000.0
119,20119.0,47807.157505025665,48000.0
120,20120.0,51259.298411819276,48000.0
121,20121.0,55352.03588461486,54000.0
122,20122.0,59337.89414884079,60000.0
123,20123.0,60540.29705651586,54000.0
124,20124.0,57055.926603265536,54000.0
125,20125.0,52708.90504591318,54000.0
126,20126.0,51352.51878406001,54000.0
127,20127.0,51648.753957226916,48000.0
128,20128.0,52478.97191763835,48000.0
129,20129.0,50947.10548223055,48000.0
130,20130.0,49479.35172609393,48000.0
131,20131.0,48772.789456978135,54000.0
132,20132.0,49338.408099261454,48000.0
133,20133.0,50314.22832590789,54000.0
134,20134.0,49321.77577789883,54000.0
135,20135.0,48577.01146075754,54000.0
136,20136.0,49463.302805393534,54000.0
137,20137.0,48170.49533822441,48000.0
138,20138.0,48026.15393059124,48000.0
139,20139.0,47807.157505025665,48000.0
140,20140.0,46824.79038472029,48000.0
141,20141.0,44971.49948549998,48000.0
142,20142.0,42999.63778419356,48000.0
143,20143.0,42409.78224621481,48000.0
144,20144.0,42037.644191436775,48000.0
145,20145.0,41512.427999724256,54000.0
146,20146.0,43358.85614521327,54000.0
147,20147.0,44826.73102629685,48000.0
148,20148.0,43410.28857787291,48000.0
149,20149.0,43107.60929509175,48000.0
150,20150.0,44039.848705203134,48000.0
151,20151.0,43082.09229574587,48000.0
152,20152.0,43980.230076445485,48000.0
153,20153.0,43218.395637763126,48000.0
154,20154.0,42595.89096171507,48000.0
155,20155.0,42923.85866837536,42000.0
156,20156.0,43957.50847332364,48000.0
157,20157.0,47017.60094038262,60000.0
158,20158.0,46930.25273038082,60000.0
159,20159.0,47807.157505025665,54000.0
160,20160.0,48302.06383300547,54000.0
161,20161.0,48279.868131363255,48000.0
162,20162.0,50895.16057360224,48000.0
163,20163.0,52791.265902163024,48000.0
164,20164.0,51338.526700565504,48000.0
165,20165.0,49946.730720463376,54000.0
166,20166.0,52228.137156160665,48000.0
167,20167.0,54364.56788200726,48000.0
168,20168.0,54495.785742660955,48000.0
169,20169.0,54176.95135905821,54000.0
170,20170.0,53653.91550866544,54000.0
171,20171.0,52876.55580285591,54000.0
172,20172.0,52397.38506061845,54000.0
173,20173.0,53299.30335933446,48000.0
174,20174.0,50552.22747591281,48000.0
175,20175.0,48142.88519076113,48000.0
176,20176.0,48280.257190769706,48000.0
177,20177.0,45571.41890014863,48000.0
178,20178.0,44892.66004931315,48000.0
179,20179.0,47305.80195541751,48000.0
180,20180.0,48956.44331928499,48000.0
181,20181.0,47383.777312929924,54000.0
182,20182.0,48706.98680731808,54000.0
183,20183.0,48539.662791362076,54000.0
184,20184.0,48184.7856950488,54000.0
185,20185.0,48515.962317845,48000.0
186,20186.0,48658.52043669817,48000.0
187,20187.0,51680.69424551895,48000.0
188,20188.0,53396.67376155635,48000.0
189,20189.0,55657.66817527402,48000.0
190,20190.0,57596.306257524375,48000.0
191,20191.0,60349.70980341128,48000.0
192,20192.0,63847.47417523037,48000.0
193,20193.0,63749.244753653766,60000.0
194,20194.0,62487.49746034876,60000.0
195,20195.0,59791.836414701545,54000.0
196,20196.0,54977.77351390804,54000.0
197,20197.0,51498.585123606696,48000.0
198,20198.0,49469.51135135714,48000.0
199,20199.0,47305.80195541751,48000.0
200,20200.0,45006.752517033216,48000.0
201,20201.0,43526.40747371314,48000.0
